household_head,children,married,hh_income
Male,2,Yes,47557.63
Female,2,Yes,72519.08
Male,0,Yes,39877.6
Female,0,Yes,60737.28
Female,0,No,57343.87
Male,1,No,8770.24
Male,3,Yes,1146.88
Male,2,Yes,6681.57
Male,3,Yes,181255.2
Female,3,Yes,137829.03
Male,0,No,226678.3
Female,0,Yes,35114.69
Male,0,Yes,32416.15
Male,0,Yes,33866.62
Female,0,Yes,122176.18
Male,0,No,14059.37
Male,0,Yes,40478.03
Female,0,Yes,120315.54
Male,1,Yes,48145.91
Female,1,Yes,54838.28
Male,3,Yes,4375.67
Male,0,Yes,1194.1
Male,0,No,34811.1
Female,6,Yes,79606.78
Male,6,Yes,45918.27
Male,2,Yes,21588.28
Female,2,Yes,42097.15
Male,1,Yes,60851.97
Female,1,Yes,81090.98
Male,3,Yes,70196.99
Male,0,No,43856.59
Female,0,Yes,155229.18
Male,0,Yes,57399.19
Female,0,Yes,41827.29
Male,4,Yes,11246.14
Male,0,Yes,132477.83
Female,2,Yes,90758.48
Male,2,Yes,59637.63
Male,0,No,133935.04
Female,0,Yes,47224.36
Female,0,Yes,445258.29
Male,0,Yes,70161.91
Female,0,Yes,54146.11
Male,0,Yes,71686.58
Male,2,Yes,140323.82
Male,3,Yes,57836.35
Male,3,Yes,22253.47
Male,4,Yes,63415.57
Female,4,Yes,50516.58
Female,2,Yes,40359.29
Female,0,Yes,53973.4
Male,0,Yes,47227.06
Male,0,Yes,16191.21
Male,0,Yes,35340.02
Female,0,Yes,109630.69
Male,0,Yes,11197.57
Male,0,Yes,85948.34
Male,2,Yes,40302.62
Female,0,Yes,44525.83
Male,1,Yes,122362.37
Female,1,Yes,131807.25
Female,0,No,189396.68
Male,1,Yes,68138.01
Male,0,Yes,30376.06
Female,1,Yes,23165.57
Male,1,Yes,47452.39
Female,0,Yes,91651.7
Male,3,Yes,29903.82
Female,0,No,23343.68
Male,0,Yes,90781.42
Male,0,Yes,54038.16
Female,0,Yes,148486.89
Male,2,Yes,54645.34
Female,2,Yes,17281.42
Male,2,Yes,155165.77
Female,1,Yes,15721.67
Male,0,No,55255.2
Male,1,Yes,270190.82
Female,1,Yes,54173.09
Male,2,Yes,36430.22
Female,0,Yes,134987.47
Male,0,Yes,52621.43
Female,2,Yes,23054.93
Female,0,No,45172.13
Male,2,Yes,52382.61
Male,3,Yes,74412.1
Female,3,Yes,91817.66
Male,1,Yes,147823.05
Female,1,Yes,208681.77
Male,0,No,257894.95
Male,2,Yes,16322.09
Female,0,No,482287.59
Male,0,Yes,17551.27
Male,0,Yes,26985.35
Female,0,Yes,29683.89
Female,0,Yes,117170.39
Female,3,Yes,26580.57
Male,0,Yes,10254.43
Male,0,Yes,22737.86
Female,1,Yes,109290.67
Male,0,No,113338.47
Male,0,No,117386.28
Male,0,Yes,40478.03
Female,0,Yes,148419.43
Male,0,Yes,10340.79
Male,0,Yes,45931.77
Female,0,Yes,43233.23
Female,0,Yes,18618.54
Male,3,Yes,68575.17
Female,3,Yes,158188.13
Female,1,Yes,88306.86
Male,1,Yes,42678.68
Male,0,No,33731.69
Male,0,No,33731.69
Female,1,Yes,27322.67
Female,2,Yes,135129.14
Male,2,Yes,21723.21
Male,0,No,52501.35
Male,0,Yes,26310.72
Male,1,Yes,87531.03
Female,1,Yes,64113.15
Male,3,Yes,20239.01
Male,2,Yes,8422.13
Male,4,Yes,22262.91
Male,3,Yes,52736.12
Female,2,Yes,121535.27
Male,2,Yes,20340.21
Male,2,Yes,17021.01
Male,0,Yes,72185.81
Female,0,Yes,142347.73
Female,0,Yes,70499.23
Male,0,Yes,70499.23
Female,1,Yes,58032.0
Male,1,Yes,58032.0
Female,2,Yes,91945.84
Male,2,Yes,95966.65
Male,0,No,106968.58
Female,1,Yes,79336.93
Male,1,Yes,63145.72
Male,2,Yes,16218.2
Male,0,Yes,33734.39
Male,3,Yes,64257.52
Female,0,Yes,63493.83
Female,2,Yes,62066.31
Male,2,Yes,40208.17
Female,0,Yes,51272.17
Male,0,Yes,164070.93
Male,0,Yes,124148.8
Female,0,Yes,97163.45
Female,0,Yes,94676.75
Female,0,Yes,20239.01
Female,1,Yes,42097.15
Male,1,Yes,42917.5
Male,2,Yes,35890.52
Female,3,Yes,105891.87
Male,3,Yes,85655.55
Male,0,No,82310.72
Female,3,Yes,81282.58
Male,3,Yes,88028.91
Female,0,Yes,22886.28
Male,0,Yes,40478.03
Female,0,Yes,37779.49
Female,2,Yes,101413.65
Male,2,Yes,14318.43
Female,0,Yes,116448.54
Male,1,Yes,4722.44
Male,3,Yes,57056.48
Female,2,No,3643.02
Male,1,Yes,88377.02
Female,0,No,152467.23
Male,2,Yes,90025.83
Female,2,Yes,139543.95
Male,0,No,148975.33
Male,2,Yes,73385.31
Male,1,Yes,66114.11
Female,0,No,111989.21
Female,0,Yes,97821.9
Male,1,Yes,1079.41
Male,2,Yes,47291.83
Female,1,Yes,102343.29
Male,1,Yes,54654.78
Male,1,Yes,59408.25
Female,1,Yes,32412.1
Female,0,Yes,101195.07
Female,0,Yes,123862.76
Male,0,Yes,133847.34
Female,1,Yes,78836.35
Male,0,Yes,24556.67
Female,0,Yes,81243.45
Male,2,Yes,21588.28
Female,2,Yes,40478.03
Male,2,Yes,40478.03
Female,2,Yes,59370.47
Male,0,Yes,46695.45
Female,0,Yes,22262.91
Male,2,Yes,57091.56
Male,0,Yes,62218.77
Female,0,Yes,48894.76
Female,0,Yes,20527.76
Male,0,Yes,54907.09
Female,0,Yes,187393.02
Male,1,Yes,3089.82
Male,2,Yes,6746.34
Male,2,Yes,134926.75
Female,2,Yes,134926.75
Female,0,Yes,243138.01
Male,0,Yes,48573.63
Female,0,Yes,80956.05
Male,0,Yes,48573.63
Male,2,Yes,102544.33
Female,2,Yes,113770.24
Male,0,No,81387.82
Male,1,No,49922.9
Male,2,Yes,125549.34
Female,2,Yes,105276.6
Male,1,Yes,115632.23
Female,1,Yes,108885.89
Male,0,Yes,23207.4
Male,0,Yes,32517.35
Male,0,Yes,88638.78
Female,0,Yes,112925.6
Male,1,Yes,27226.87
Male,0,Yes,28519.47
Female,0,Yes,182259.06
Male,0,Yes,51272.17
Female,1,No,14117.39
Female,2,Yes,71532.77
Male,2,Yes,74223.21
Female,2,Yes,129543.18
Male,1,Yes,74212.41
Female,1,Yes,87705.09
Male,2,Yes,109154.39
Female,2,Yes,209044.72
Female,1,Yes,108377.22
Male,1,Yes,203626.06
Male,1,Yes,87034.5
Female,1,Yes,97828.64
Male,3,Yes,2023.9
Male,2,Yes,3103.32
Male,1,Yes,8548.96
Female,1,Yes,99845.8
Male,0,Yes,42097.15
Female,0,Yes,124402.47
Female,2,No,36430.22
Male,0,Yes,12952.97
Female,9,Yes,34271.4
Female,0,No,64225.13
Female,0,No,385930.99
Male,2,Yes,36725.71
Male,2,Yes,36441.02
Female,2,Yes,47267.54
Female,3,No,35080.96
Male,1,Yes,110214.92
Female,1,Yes,85503.08
Male,0,No,62082.5
Male,2,Yes,110650.73
Female,2,Yes,94459.52
Female,0,Yes,20913.65
Male,2,Yes,33191.98
Male,1,Yes,84735.35
Female,1,Yes,63010.79
Male,0,No,140053.97
Female,1,No,10794.14
Male,0,No,27102.74
Male,1,Yes,91412.88
Female,1,Yes,47899.0
Male,1,Yes,56670.59
Female,2,No,20917.69
Female,0,Yes,38278.72
Male,0,Yes,65264.07
Male,0,Yes,12391.67
Male,1,Yes,133845.99
Female,1,Yes,161505.98
Female,0,No,161505.98
Female,2,Yes,68812.64
Male,2,Yes,136276.02
Male,0,Yes,82575.17
Female,0,Yes,83114.88
Female,2,Yes,122485.16
Male,2,Yes,104728.8
Male,4,Yes,20245.76
Female,2,Yes,55994.6
Male,1,Yes,21588.28
Female,1,Yes,39128.76
Male,3,Yes,11258.29
Male,2,Yes,84329.22
Female,2,Yes,76908.25
Female,0,Yes,95011.37
Male,0,Yes,44957.59
Male,1,Yes,6071.7
Female,0,Yes,40478.03
Male,4,Yes,40491.52
Male,0,Yes,23490.75
Female,0,Yes,85893.02
Female,0,Yes,51272.17
Male,0,Yes,49922.9
Female,0,Yes,25904.59
Female,2,Yes,57915.96
Female,0,Yes,36323.63
Male,0,Yes,105261.76
Female,0,Yes,76286.24
Female,3,Yes,145403.82
Male,3,Yes,145808.6
Male,0,No,208414.61
Male,2,Yes,19564.38
Male,2,Yes,4749.42
Male,0,No,87999.23
Female,0,Yes,188920.39
Male,0,Yes,24309.75
Male,1,No,67466.08
Female,3,Yes,26985.35
Male,1,Yes,52351.58
Female,1,Yes,71781.03
Male,0,Yes,16048.19
Female,1,Yes,40649.38
Male,1,Yes,44930.61
Male,5,Yes,69740.94
Female,5,Yes,102919.43
Male,0,Yes,22937.55
Male,1,Yes,2346.38
Male,1,Yes,15853.89
Male,0,Yes,6515.61
Male,0,Yes,35600.42
Female,0,Yes,82406.52
Male,1,Yes,27794.91
Male,0,Yes,5262.14
Male,0,Yes,81126.06
Female,0,Yes,103119.12
Female,0,Yes,83654.59
Male,0,Yes,60717.04
Male,0,Yes,87853.51
Female,0,Yes,47375.48
Female,1,Yes,76104.09
Male,1,Yes,68008.48
Male,0,Yes,17378.57
Female,3,Yes,94761.76
Male,3,Yes,56669.24
Female,3,Yes,32389.17
Male,3,Yes,55468.39
Female,0,Yes,23444.87
Male,2,Yes,61432.15
Female,2,Yes,87837.32
Male,2,Yes,59574.21
Female,2,Yes,83861.03
Male,2,Yes,27958.17
Female,0,No,126480.34
Female,0,No,88876.25
Female,3,Yes,47244.6
Male,3,Yes,38033.15
Male,2,Yes,75580.57
Female,2,Yes,109312.26
Male,3,Yes,18889.75
Female,0,Yes,57922.71
Male,0,Yes,40478.03
Male,1,Yes,26985.35
Male,1,Yes,56887.82
Male,1,Yes,43851.2
Female,3,Yes,104298.38
Male,3,Yes,101599.85
Male,1,Yes,33065.15
Female,2,Yes,46560.52
Male,2,Yes,12952.97
Male,0,No,23610.83
Male,2,Yes,8683.89
Female,0,Yes,21176.75
Male,0,Yes,44998.07
Female,0,Yes,79471.86
Female,0,Yes,13492.68
Male,0,Yes,17567.46
Male,0,Yes,71266.96
Female,0,Yes,70322.47
Male,0,Yes,34661.33
Female,0,Yes,75139.36
Male,0,Yes,85231.88
Female,0,Yes,186426.95
Male,0,Yes,105673.28
Female,0,Yes,81389.17
Male,1,Yes,80011.57
Female,1,Yes,55724.75
Male,0,No,97147.26
Female,1,No,17674.06
Female,0,Yes,19363.34
Male,0,Yes,95798.0
Female,0,Yes,141673.09
Male,0,Yes,27174.25
Female,0,Yes,13762.53
Male,3,Yes,74493.06
Female,3,Yes,120624.52
Male,3,Yes,123323.05
Female,1,Yes,9077.87
Male,1,Yes,95675.21
Male,0,Yes,108626.83
Female,0,Yes,121382.81
Male,0,Yes,40478.03
Female,0,Yes,28334.62
Female,3,Yes,101208.56
Male,3,Yes,68819.39
Male,0,Yes,47225.71
Female,0,Yes,35080.96
Female,1,Yes,90400.93
Male,2,Yes,87526.99
Female,2,Yes,112739.4
Male,4,Yes,76749.04
Male,2,Yes,53970.7
Female,2,Yes,54700.66
Male,1,Yes,87702.39
Female,1,Yes,94448.73
Male,1,Yes,74884.35
Male,1,No,46549.73
Male,0,No,6746.34
Male,0,Yes,102059.95
Female,0,Yes,68233.81
Male,4,Yes,40747.88
Male,2,Yes,33731.69
Female,2,Yes,43176.56
Male,0,No,78257.52
Male,0,No,25636.08
Male,0,No,82305.32
Male,1,Yes,54011.18
Female,1,No,13190.44
Female,0,No,26985.35
Female,0,No,36430.22
Male,0,Yes,387308.6
Female,0,Yes,134926.75
Male,1,Yes,60717.04
Female,1,Yes,53970.7
Female,4,Yes,86373.36
Male,4,Yes,86373.36
Male,0,No,169643.41
Female,1,Yes,67464.73
Male,1,Yes,33733.04
Female,2,Yes,128185.81
Male,2,Yes,32387.82
Male,1,Yes,70168.66
Female,1,Yes,70836.55
Female,0,Yes,117473.98
Male,0,Yes,68900.35
Male,2,Yes,59988.43
Female,2,Yes,121434.08
Female,0,No,27090.59
Female,2,Yes,47278.33
Female,0,No,27846.18
Female,0,Yes,2261.37
Male,2,Yes,68553.59
Male,0,Yes,49275.25
Female,0,Yes,33735.74
Female,0,Yes,31670.01
Male,1,No,1888.97
Female,0,Yes,40478.03
Male,0,Yes,31065.54
Male,2,Yes,42751.54
Female,0,Yes,27639.75
Male,0,Yes,68117.77
Male,1,Yes,21951.23
Male,0,Yes,6746.34
Male,1,Yes,34422.51
Female,1,Yes,41380.69
Male,0,Yes,10181.57
Female,2,Yes,15964.53
Female,2,Yes,43851.2
Male,2,Yes,9390.9
Male,1,Yes,12465.88
Male,1,Yes,91132.23
Female,0,No,125707.21
Male,2,Yes,12480.72
Female,1,No,45335.39
Male,2,Yes,58018.5
Female,2,Yes,74209.71
Male,0,Yes,6746.34
Female,2,No,13492.68
Male,0,Yes,42095.8
Male,0,Yes,25529.49
Male,0,Yes,52491.9
Female,0,Yes,72131.84
Female,2,Yes,91075.56
Male,0,No,76247.11
Male,2,Yes,9277.56
Male,0,Yes,67470.12
Female,0,Yes,72867.19
Female,3,Yes,61232.46
Male,3,Yes,27568.23
Male,2,Yes,36430.22
Female,2,Yes,85006.55
Female,0,Yes,93115.65
Male,0,Yes,60717.04
Male,0,No,12530.65
Male,2,Yes,14845.99
Male,3,Yes,26614.3
Female,3,Yes,123761.57
Male,0,No,34109.48
Male,2,Yes,11738.63
Male,0,Yes,40322.86
Female,0,Yes,74045.1
Female,0,Yes,88385.12
Male,0,Yes,71238.63
Male,2,Yes,14986.31
Female,2,Yes,105505.98
Female,0,Yes,185133.0
Male,0,Yes,41638.4
Male,1,Yes,40480.72
Female,1,Yes,40818.04
Male,2,Yes,85017.35
Female,2,Yes,93112.95
Male,0,Yes,43176.56
Female,0,Yes,47224.36
Male,1,Yes,51293.75
Female,1,Yes,49113.34
Male,0,Yes,85718.97
Male,0,No,122137.05
Male,2,Yes,3373.17
Female,0,Yes,103545.49
Male,0,Yes,133904.01
Male,2,Yes,14202.39
Female,1,No,10794.14
Male,0,No,60717.04
Male,2,Yes,224219.93
Female,2,Yes,67648.23
Female,2,Yes,58554.16
Male,2,Yes,99032.19
Male,1,Yes,53700.85
Male,2,Yes,134930.8
Female,2,Yes,83317.27
Male,3,Yes,84416.92
Male,0,Yes,111995.95
Female,0,Yes,62073.05
Male,3,Yes,43311.49
Male,1,Yes,66114.11
Female,0,No,35617.96
Male,3,Yes,39128.76
Female,1,Yes,89499.61
Female,1,No,20913.65
Male,3,Yes,105318.43
Female,3,Yes,144447.19
Male,0,No,145958.37
Male,0,No,160638.4
Female,1,Yes,78257.52
Male,0,No,48573.63
Male,0,No,28334.62
Female,0,Yes,57855.24
Male,1,Yes,51293.75
Female,1,Yes,67484.97
Male,1,Yes,117475.33
Female,1,Yes,144730.53
Female,0,No,148778.33
Female,3,Yes,32112.57
Male,3,Yes,2698.54
Female,2,Yes,337316.89
Male,2,Yes,101195.07
Male,2,Yes,38709.14
Female,1,No,16327.49
Female,7,Yes,33734.39
Female,6,Yes,94448.73
Male,1,Yes,34406.32
Male,2,Yes,80153.24
Male,0,No,141689.28
Female,0,No,167865.07
Female,3,Yes,229375.48
Male,1,Yes,63441.21
Female,1,Yes,30033.35
Male,0,No,61054.36
Male,0,Yes,50847.15
Female,0,Yes,67712.99
Male,2,Yes,67497.11
Female,2,Yes,64798.57
Female,3,Yes,222525.25
Male,3,Yes,134357.36
Male,0,No,245568.04
Female,2,Yes,61807.25
Male,2,Yes,54842.33
Male,2,Yes,9714.73
Female,3,Yes,311141.09
Female,0,Yes,112102.54
Male,0,Yes,69736.89
Male,0,Yes,40478.03
Male,1,Yes,24286.82
Female,1,Yes,47224.36
Female,0,Yes,40612.95
Male,1,Yes,36171.16
Female,0,Yes,109379.72
Male,0,Yes,82394.37
Female,0,Yes,117407.86
Male,0,Yes,27006.94
Male,0,Yes,33225.71
Female,2,Yes,61121.82
Male,0,Yes,26985.35
Female,0,Yes,161912.1
Female,2,Yes,5413.26
Male,0,No,26372.78
Male,0,Yes,19768.12
Male,3,Yes,21588.28
Female,0,No,49910.76
Male,2,Yes,29175.21
Female,2,Yes,75050.31
Male,0,Yes,36673.09
Female,1,Yes,106592.14
Male,1,Yes,191595.99
Female,0,Yes,88444.49
Male,0,Yes,47932.73
Female,0,Yes,105810.91
Male,3,Yes,62896.11
Female,3,Yes,102024.87
Male,4,Yes,2542.02
Male,3,Yes,8095.61
Female,2,Yes,225861.99
Male,2,Yes,56286.04
Female,2,Yes,73124.9
Male,0,No,101076.33
Male,1,Yes,32382.42
Female,1,Yes,100115.65
Female,0,Yes,74903.24
Male,0,Yes,20507.52
Male,0,Yes,47224.36
Male,2,Yes,61800.5
Female,2,Yes,78639.36
Male,0,Yes,35422.32
Male,2,Yes,121434.08
Female,2,Yes,121434.08
Female,0,Yes,74209.71
Female,2,Yes,129270.62
Male,2,Yes,48792.21
Male,2,Yes,137625.29
Male,0,No,279298.38
Female,2,Yes,225480.15
Female,0,Yes,37819.97
Male,1,Yes,80197.76
Male,0,No,201575.17
Male,0,Yes,42906.71
Female,0,Yes,53100.42
Male,0,Yes,42232.07
Female,0,Yes,77314.38
Male,0,Yes,51980.53
Female,0,Yes,49282.0
Male,2,Yes,71667.69
Female,2,Yes,114299.15
Female,0,No,121979.18
Female,2,Yes,109104.47
Male,0,Yes,89726.29
Female,0,Yes,71511.18
Male,2,Yes,1658.25
Male,2,Yes,27836.74
Female,0,Yes,68939.48
Female,1,Yes,70379.14
Female,2,Yes,80956.05
Male,0,No,54778.91
Female,2,Yes,54189.28
Female,0,Yes,92323.63
Male,2,Yes,42164.61
Female,2,Yes,59030.45
Male,2,Yes,12476.68
Male,0,Yes,22937.55
Male,0,Yes,2953.55
Female,0,Yes,124807.25
Female,2,Yes,47660.18
Male,0,Yes,37779.49
Female,1,Yes,54374.13
Male,1,Yes,16192.56
Female,0,Yes,25636.08
Male,0,Yes,51013.11
Male,0,Yes,13499.42
Female,1,Yes,12791.06
Male,3,Yes,16191.21
Female,3,Yes,36430.22
Female,0,Yes,51272.17
Male,3,Yes,50593.48
Female,3,Yes,238608.52
Male,0,Yes,155291.25
Male,2,Yes,36972.63
Female,2,Yes,71311.49
Male,0,Yes,26231.11
Male,0,Yes,3536.43
Female,2,No,2158.83
Female,2,Yes,82220.32
Male,0,Yes,71511.18
Female,0,Yes,71511.18
Male,2,Yes,6071.7
Male,2,Yes,74209.71
Female,2,Yes,80956.05
Male,5,Yes,74259.64
Female,5,Yes,236171.74
Male,1,Yes,52276.02
Female,1,Yes,83114.88
Male,0,No,109484.97
Female,2,Yes,85635.31
Male,2,Yes,85365.46
Male,3,Yes,25642.83
Male,0,Yes,24286.82
Female,0,Yes,94448.73
Female,1,Yes,67466.08
Male,1,Yes,94790.09
Female,0,Yes,23617.58
Male,0,Yes,49924.25
Female,0,Yes,48573.63
Female,2,Yes,64360.06
Male,2,Yes,52621.43
Male,0,Yes,58018.5
Female,0,Yes,42097.15
Male,3,Yes,115227.45
Female,2,Yes,51272.17
Female,0,Yes,48531.8
Male,0,Yes,70161.91
Female,0,Yes,45875.1
Male,1,Yes,24309.75
Female,1,Yes,169582.69
Male,2,Yes,28031.03
Female,0,Yes,20239.01
Male,0,Yes,16191.21
Male,2,Yes,43718.97
Female,2,Yes,139788.16
Female,2,Yes,81630.69
Male,2,Yes,37104.86
Female,2,Yes,243279.68
Male,2,Yes,77582.88
Female,3,No,31876.45
Female,1,Yes,90944.68
Male,1,Yes,73402.85
Male,2,Yes,51137.24
Female,2,Yes,80821.13
Male,0,Yes,13503.47
Female,2,No,59637.63
Male,0,No,62066.31
Female,4,Yes,96302.62
Male,0,No,122985.74
Male,0,Yes,27875.87
Male,2,Yes,59367.77
Male,4,Yes,72892.83
Female,4,Yes,86788.94
Female,2,Yes,47982.65
Male,2,Yes,64173.86
Male,0,No,167348.3
Male,3,No,63233.42
Female,0,Yes,40428.1
Male,0,Yes,35080.96
Female,1,No,43229.18
Female,0,No,74221.86
Female,2,No,1146.88
Female,2,Yes,40478.03
Male,2,Yes,25636.08
Male,0,Yes,60819.58
Female,0,Yes,29678.49
Male,2,Yes,40567.08
Female,2,Yes,48607.36
Female,2,Yes,57829.61
Male,2,Yes,60528.14
Female,1,Yes,6746.34
Female,1,Yes,113338.47
Female,0,Yes,67665.77
Female,0,Yes,95123.36
Female,1,Yes,37779.49
Female,1,Yes,40494.22
Male,3,Yes,78536.82
Male,2,No,2698.54
Female,1,Yes,113447.76
Male,1,Yes,39238.05
Male,1,Yes,54795.1
Male,2,Yes,16260.02
Female,2,Yes,80956.05
Male,2,Yes,40478.03
Male,3,Yes,9930.61
Male,1,Yes,36056.48
Male,1,Yes,7561.3
Male,1,Yes,1621.82
Male,2,Yes,52736.12
Male,1,Yes,92762.14
Female,1,Yes,98159.21
Female,0,Yes,68812.64
Male,0,Yes,54260.79
Female,0,Yes,33724.94
Male,6,Yes,125481.88
Female,6,Yes,180801.85
Male,0,No,190246.72
Male,0,Yes,16191.21
Male,0,Yes,20715.3
Female,0,Yes,94466.27
Male,1,Yes,15651.5
Male,0,Yes,14841.94
Male,5,Yes,40478.03
Female,5,Yes,68542.79
Female,0,Yes,33731.69
Male,0,Yes,20913.65
Male,2,Yes,51915.77
Female,0,Yes,68488.82
Male,0,Yes,119060.72
Female,1,No,3238.24
Female,1,Yes,30701.23
Male,1,Yes,126156.52
Male,0,No,102887.05
Female,0,Yes,34409.02
Male,0,Yes,96499.61
Female,0,Yes,184208.75
Female,2,No,9444.87
Female,0,No,43446.41
Male,0,Yes,29469.35
Female,0,Yes,49249.61
Male,0,Yes,24286.82
Female,0,Yes,76908.25
Female,0,Yes,102567.27
Male,0,Yes,33754.63
Male,0,Yes,36327.68
Female,0,Yes,172711.64
Male,0,Yes,83654.59
Female,0,Yes,136201.81
Male,0,Yes,30958.94
Male,1,Yes,84333.27
Male,0,Yes,29718.97
Female,0,Yes,88634.73
Male,0,Yes,16191.21
Female,0,Yes,87702.39
Female,0,No,55286.24
Female,2,Yes,37779.49
Male,0,Yes,26985.35
Female,0,Yes,83654.59
Male,2,Yes,53970.7
Female,2,Yes,80956.05
Male,0,No,56669.24
Female,4,Yes,134926.75
Female,0,Yes,57005.2
Female,0,Yes,94448.73
Male,0,Yes,108616.04
Female,0,No,135601.39
Female,0,No,32382.42
Male,0,Yes,63809.56
Female,0,Yes,62403.62
Male,0,Yes,113349.27
Male,0,Yes,55319.97
Male,0,No,24286.82
Male,2,Yes,36430.22
Female,2,Yes,36430.22
Female,0,Yes,31033.15
Male,0,Yes,29683.89
Male,3,Yes,45436.58
Male,0,Yes,5780.26
Female,0,Yes,36710.87
Male,0,Yes,63528.91
Female,2,Yes,98496.53
Female,0,No,132228.22
Male,2,Yes,130878.95
Female,2,Yes,321226.87
Female,0,Yes,39020.82
Female,0,Yes,89320.16
Male,2,Yes,81495.76
Female,2,Yes,75255.4
Female,2,Yes,41152.66
Female,0,No,11139.55
Female,1,Yes,73548.57
Male,1,Yes,60851.97
Female,2,Yes,101869.7
Male,0,No,122108.71
Female,2,Yes,74209.71
Male,0,Yes,13947.38
Male,0,Yes,160472.44
Female,0,Yes,142037.39
Female,1,Yes,44547.42
Male,1,Yes,96000.39
Female,1,Yes,67895.14
Male,1,Yes,87459.52
Female,0,No,100520.43
Male,0,Yes,13829.99
Female,0,Yes,59907.48
Male,2,Yes,33731.69
Female,2,Yes,52621.43
Male,3,Yes,25976.1
Female,3,Yes,151225.91
Female,0,Yes,21588.28
Male,2,Yes,7255.01
Female,0,Yes,60771.01
Male,0,Yes,60771.01
Male,4,Yes,23208.75
Female,0,Yes,60717.04
Female,1,Yes,138840.98
Male,1,Yes,120897.07
Female,2,Yes,193260.99
Male,2,Yes,316059.18
Male,0,No,262997.88
Male,0,Yes,20240.36
Male,1,Yes,42367.0
Female,1,Yes,49383.19
Female,0,Yes,22716.27
Male,0,No,53719.74
Male,0,Yes,31972.24
Female,0,Yes,50192.75
Male,1,Yes,38454.12
Male,2,Yes,51475.91
Female,2,Yes,106795.88
Female,0,Yes,33731.69
Male,0,Yes,24286.82
Male,0,Yes,27058.21
Female,0,Yes,60723.79
Female,0,Yes,56993.06
Male,0,Yes,27174.25
Female,0,Yes,81023.52
Male,0,Yes,20306.48
Female,0,Yes,25636.08
Male,0,Yes,24286.82
Male,3,Yes,60717.04
Female,3,Yes,107941.4
Female,2,Yes,118330.76
Male,0,Yes,48573.63
Female,0,Yes,113338.47
Male,2,Yes,49585.58
Male,2,Yes,21453.35
Male,1,Yes,55341.56
Female,1,Yes,94470.32
Female,2,No,9728.22
Male,0,No,18889.75
Female,2,Yes,25636.08
Male,2,Yes,32382.42
Male,0,Yes,80956.05
Female,0,Yes,81765.61
Male,2,Yes,26985.35
Female,2,Yes,9282.96
Male,2,Yes,52621.43
Female,2,Yes,70161.91
Male,0,Yes,63685.43
Female,0,Yes,94752.31
Male,2,Yes,32393.22
Female,2,Yes,81225.91
Male,0,Yes,58219.55
Male,0,Yes,60108.52
Male,2,Yes,50763.49
Female,2,Yes,195135.12
Male,2,Yes,65439.48
Female,2,Yes,149094.06
Male,1,Yes,54915.19
Female,1,Yes,210080.96
Female,2,No,80281.42
Female,0,No,32382.42
Female,0,No,37779.49
Male,2,No,60717.04
Male,0,Yes,102749.42
Female,0,Yes,29882.23
Male,4,Yes,57411.33
Female,4,Yes,132565.54
Male,2,Yes,1662.3
Male,1,Yes,63554.55
Female,1,Yes,80599.85
Male,0,No,92482.85
Female,1,Yes,29968.58
Male,1,Yes,22937.55
Male,2,Yes,11904.59
Female,2,Yes,139410.37
Male,2,Yes,19901.7
Female,1,No,17728.03
Female,3,Yes,67466.08
Male,0,No,67463.38
Female,0,Yes,31462.22
Male,0,Yes,33677.72
Female,0,Yes,42097.15
Female,0,Yes,89499.61
Male,2,Yes,81900.54
Female,2,Yes,95402.66
Male,0,Yes,108444.68
Female,0,Yes,68138.01
Male,0,Yes,21806.86
Male,0,Yes,23156.13
Female,0,Yes,47660.18
Male,1,Yes,2698.54
Male,3,Yes,89881.46
Female,3,Yes,123613.15
Female,0,Yes,85003.86
Male,0,Yes,75959.71
Male,6,Yes,2529.88
Male,0,Yes,63425.02
Female,0,Yes,36441.02
Male,1,Yes,42107.94
Female,1,Yes,40353.89
Male,0,Yes,37779.49
Female,0,Yes,124537.39
Male,3,Yes,105845.99
Female,3,Yes,157929.07
Female,0,No,167376.64
Female,0,Yes,94396.11
Male,0,Yes,43176.56
Female,0,Yes,185321.9
Female,0,Yes,11332.5
Female,0,Yes,8646.11
Male,2,No,13492.68
Male,0,Yes,83924.44
Male,0,No,14021.59
Male,2,Yes,61297.22
Male,0,Yes,44741.71
Female,0,Yes,58801.08
Male,0,Yes,25066.69
Female,2,Yes,32746.72
Female,4,Yes,10794.14
Male,2,Yes,20239.01
Female,0,Yes,43176.56
Female,1,Yes,48573.63
Male,1,Yes,64764.84
Female,0,No,136502.7
Female,2,Yes,68925.98
Male,2,Yes,32495.76
Male,1,Yes,35649.0
Male,0,Yes,51191.21
Female,0,Yes,62417.12
Male,3,Yes,37779.49
Female,3,Yes,33731.69
Female,0,Yes,33731.69
Male,1,Yes,16197.96
Male,0,Yes,90400.93
Female,0,Yes,56669.24
Female,2,Yes,47224.36
Male,2,Yes,20239.01
Male,0,Yes,47224.36
Female,0,Yes,62990.56
Female,0,Yes,103352.54
Male,0,Yes,54544.14
Male,0,Yes,40494.22
Female,0,Yes,45895.34
Male,2,Yes,74209.71
Female,2,Yes,60042.41
Female,2,Yes,128180.42
Female,0,Yes,17657.86
Female,1,Yes,122435.24
Male,1,Yes,27098.69
Male,0,Yes,83654.59
Female,0,Yes,72536.62
Female,3,Yes,390612.95
