household_head,children,married,hh_income
Female,0,Yes,14707.016191210485
Female,0,Yes,151696.800308404
Male,0,Yes,166818.04163454124
Male,1,Yes,24826.52274479568
Female,2,Yes,296894.17887432536
Male,2,Yes,65506.939090208165
Male,2,Yes,172503.85505011564
Female,2,Yes,266952.58288357744
Female,0,Yes,105035.08095605242
Male,0,Yes,642043.5620663068
Male,0,Yes,114755.20431765613
Female,0,Yes,163261.37239784116
Male,0,Yes,64117.1935235158
Female,0,No,24405.551272166536
Female,0,No,12465.882806476484
Female,0,Yes,34967.61757902853
Female,0,No,38668.65844255975
Male,0,Yes,19429.452582883576
Male,2,Yes,83371.24132613723
Female,0,No,179843.8704703161
Male,2,Yes,82046.26060138781
Female,2,Yes,97160.75558982266
Male,2,Yes,72980.53199691596
Female,1,Yes,121434.07864302235
Male,1,Yes,134727.06245181186
Female,3,No,6071.703932151117
Female,1,No,2698.5350809560523
Female,0,No,179339.2444101773
Male,1,Yes,83654.58750963763
Female,1,Yes,95797.99537393985
Male,0,No,147070.16191210484
Female,1,Yes,102696.800308404
Female,1,Yes,29468.00308404009
Female,0,No,108599.84579799537
Male,1,Yes,195700.46260601387
Female,1,Yes,107941.40323824208
Female,0,Yes,94468.966846569
Male,0,Yes,72880.68619892058
Female,0,Yes,44794.33307632999
Male,0,No,16448.920585967615
Male,2,Yes,58018.50424055512
Female,2,Yes,56669.2367000771
Male,0,No,41827.29375481881
Male,3,Yes,14186.198920585966
Male,2,Yes,19942.174248265226
Male,0,Yes,37896.87740940632
Female,1,Yes,160562.8373168851
Male,1,Yes,138974.55666923668
Female,0,Yes,6746.33770239013
Female,1,Yes,40478.02621434078
Male,1,Yes,94448.72783346183
Female,0,Yes,44525.82883577486
Male,0,Yes,149498.8434849653
Female,2,No,17729.375481881263
Female,3,Yes,70377.79491133384
Female,0,No,22666.345412490362
Female,0,Yes,121703.93215111796
Female,2,Yes,183511.1796453354
Male,2,Yes,183511.1796453354
Female,1,No,47224.363916730916
Male,0,No,36273.708558211256
Female,0,No,51498.8434849653
Female,2,No,16191.210485736314
Male,0,No,28269.853508095603
Male,0,No,9713.37702390131
Male,0,Yes,59435.23515805705
Female,0,Yes,101195.06553585196
Female,0,Yes,26997.494217424824
Female,0,Yes,26580.570547417115
Female,0,Yes,95370.27756360832
Male,0,Yes,125052.81418658442
Female,1,Yes,30358.519660755588
Female,1,No,33731.688511950655
Female,0,No,148419.42945258287
Female,1,Yes,119470.89437162683
Male,1,Yes,189632.80647648417
Male,0,Yes,123663.06861989204
Female,0,Yes,272127.0239013107
Male,1,Yes,68542.79105628372
Female,1,Yes,109020.81727062451
Male,0,Yes,135036.04471858134
Female,0,Yes,64874.132613723974
Female,1,Yes,70229.37548188126
Male,1,Yes,90603.31534309946
Male,1,Yes,127168.46569005396
Female,1,Yes,181139.167309175
Female,0,Yes,371787.9722436391
Female,0,Yes,114701.233616037
Male,0,Yes,122810.33153430994
Male,0,Yes,303660.75558982266
Female,0,Yes,137988.24209714725
Female,3,No,6746.33770239013
Female,0,No,19603.50809560524
Male,0,Yes,14707.016191210485
Male,0,Yes,20963.56977640709
Female,0,Yes,101919.62220508866
Male,1,Yes,114721.47262914418
Female,1,Yes,80989.78411719351
Male,0,Yes,81225.90593677717
Female,0,Yes,181071.7039321511
Male,0,Yes,74277.17810331534
Female,0,Yes,55387.432536622975
Male,0,Yes,102544.33307632999
Female,0,Yes,148581.34155744023
Female,0,Yes,70078.25751734772
Male,0,Yes,19652.08172706245
Female,0,Yes,48573.63145720894
Male,0,Yes,70161.91210485736
Male,0,Yes,117386.27602158827
Female,0,Yes,141673.09175019275
Male,1,No,1079.4140323824208
Male,0,Yes,171363.7239784117
Female,0,Yes,47225.71318427139
Male,3,Yes,40478.02621434078
Male,0,No,16324.787972243637
Male,0,Yes,40478.02621434078
Female,0,Yes,74209.71472629144
Female,0,No,12660.177332305318
Female,1,No,42097.14726291441
Male,2,Yes,31037.201233616033
Female,2,Yes,68816.69236700077
Female,0,Yes,107629.72243639166
Male,0,Yes,12371.434078643022
Male,2,Yes,22504.433307632997
Male,0,Yes,24289.514263685425
Male,0,Yes,106575.94448727832
Female,0,Yes,144355.43562066305
Male,0,Yes,80956.05242868156
Female,0,Yes,80962.79876638396
Female,0,Yes,85003.85505011564
Male,0,Yes,51272.166538164995
Female,0,Yes,47990.74787972243
Male,0,Yes,33677.71781033153
Female,0,Yes,13356.39938319198
Male,0,Yes,40478.02621434078
Female,0,Yes,53970.70161912104
Male,2,Yes,74404.00925212028
Female,2,Yes,60717.039321511176
Female,1,Yes,168885.11950655357
Male,1,Yes,20457.594448727832
Female,0,No,91790.67077872012
Female,2,Yes,121506.93909020816
Male,2,Yes,67695.45104086353
Male,1,Yes,87702.39013107169
Female,1,Yes,64764.841942945255
Male,2,Yes,21590.979182729374
Male,3,Yes,8095.605242868157
Female,2,Yes,61863.916730917495
Male,2,Yes,87500.0
Female,1,No,56669.2367000771
Male,0,No,202457.59444872782
Male,2,Yes,87949.30609097918
Female,2,Yes,241765.80570547417
Female,0,No,280782.57517347723
Male,0,No,304815.72860447183
Male,2,Yes,43851.195065535845
Female,2,Yes,67463.37702390131
Male,1,Yes,62066.3068619892
Female,1,Yes,71511.17964533539
Male,0,No,103893.600616808
Male,1,No,39128.75867386276
Female,1,Yes,6746.33770239013
Male,0,No,3508.095605242868
Male,1,Yes,26985.35080956052
Female,1,Yes,53970.70161912104
Female,1,Yes,64764.841942945255
Male,1,Yes,37779.491133384734
Male,2,Yes,2687.740940632228
Male,1,Yes,70183.500385505
Male,1,Yes,33731.688511950655
Female,0,Yes,94448.72783346183
Male,0,Yes,26985.35080956052
Female,0,Yes,110174.44101773322
Male,0,Yes,87776.59984579799
Male,0,No,8095.605242868157
Male,0,Yes,28334.61835003855
Female,3,Yes,93126.44564379335
Male,3,Yes,42825.75173477255
Female,1,Yes,64334.42559753276
Female,0,Yes,63415.574402467224
Male,0,Yes,58018.50424055512
Female,2,No,4047.8026214340784
Male,0,No,41112.18195836546
Female,2,Yes,75558.98226676947
Male,2,Yes,26985.35080956052
Female,2,Yes,47224.363916730916
Female,1,Yes,65304.54895913646
Male,0,Yes,13167.501927525056
Female,3,Yes,34125.674633770235
Male,0,Yes,6746.33770239013
Male,2,Yes,44863.14572089437
Male,2,Yes,6341.557440246723
Female,2,Yes,74209.71472629144
Female,4,Yes,26985.35080956052
Female,1,No,121745.75944487278
Male,0,Yes,233962.99151888973
Male,0,Yes,142077.87201233616
Female,0,Yes,74479.56823438704
Male,1,Yes,10532.382420971471
Female,1,No,47224.363916730916
Male,0,No,33731.688511950655
Female,1,Yes,45481.110254433304
Male,1,Yes,62079.79953739398
Male,2,Yes,114925.21202775635
Female,2,Yes,149041.44178874325
Female,0,Yes,206437.93369313798
Male,0,Yes,145785.65921356977
Male,1,Yes,70225.32767925982
Female,0,No,264220.3161141095
Male,0,Yes,67598.30377794911
Male,3,Yes,202390.13107170392
Female,3,Yes,215882.80647648417
Male,0,Yes,135057.63299922898
Female,0,Yes,135057.63299922898
Male,1,Yes,28334.61835003855
Male,0,Yes,14863.531225905936
Male,2,Yes,92561.10254433307
Male,1,Yes,13492.67540478026
Male,3,Yes,114915.767154973
Female,3,Yes,150308.40400925212
Male,0,Yes,11028.912875867385
Male,1,Yes,80988.43484965304
Female,1,Yes,101227.44795682342
Male,0,No,133732.65227447957
Male,0,No,182248.26522744793
Male,2,Yes,32414.8033924441
Male,1,Yes,12143.407864302235
Female,1,Yes,134926.75404780262
Female,0,Yes,448013.49267540476
Male,2,Yes,1349.2675404780261
Male,0,Yes,58517.733230531994
Female,0,Yes,72010.40863531225
Female,2,Yes,153141.86584425595
Male,2,Yes,42690.82498072475
Male,5,Yes,31680.801850424054
Female,0,Yes,45790.09252120277
Male,2,Yes,162600.23130300693
Female,2,Yes,227419.0439475713
Male,2,Yes,1764.841942945258
Female,0,Yes,53970.70161912104
Male,0,Yes,43176.56129529684
Female,0,Yes,53970.70161912104
Male,0,Yes,10842.713955281417
Female,1,Yes,114165.57440246722
Male,1,Yes,180461.83500385503
Female,0,Yes,176087.50963762528
Male,0,Yes,303926.5612952968
Male,1,Yes,7762.336160370084
Male,0,Yes,58018.50424055512
Female,0,Yes,88290.67077872012
Female,1,Yes,195140.51657671548
Female,2,Yes,149829.4140323824
Male,2,Yes,166560.33153430992
Female,0,Yes,2158.8280647648417
Female,4,Yes,41557.44024672321
Female,2,Yes,76097.3400154202
Male,2,Yes,65370.663068619884
Male,0,Yes,48580.37779491133
Female,0,Yes,80965.49730146491
Male,2,Yes,60514.64919043947
Female,2,Yes,121501.54202004625
Female,0,Yes,2346.3762528912875
Male,1,Yes,26985.35080956052
Female,1,Yes,84194.29452582882
Male,0,Yes,45876.44564379336
Male,1,Yes,280647.64841942943
Female,1,Yes,67681.95836545875
Male,1,Yes,24016.962220508864
Male,3,Yes,33731.688511950655
Female,3,Yes,33731.688511950655
Male,3,No,28899.961449498842
Male,1,Yes,4745.373939861218
Male,0,Yes,29887.625289128755
Male,0,Yes,53970.70161912104
Female,0,Yes,96202.77563608326
Male,1,Yes,54915.188897455664
Female,1,Yes,80956.05242868156
Female,1,Yes,19699.306090979182
Male,0,Yes,43041.634541249034
Male,1,Yes,80956.05242868156
Female,1,Yes,74209.71472629144
Male,4,Yes,34956.8234387047
Male,2,Yes,53970.70161912104
Female,2,Yes,47224.363916730916
Male,0,No,16168.272937548187
Female,2,Yes,61526.59984579799
Male,0,Yes,25856.013878180413
Male,0,Yes,29617.771781033152
Female,1,Yes,108396.10639938318
Male,1,Yes,67918.0801850424
Female,0,Yes,202525.05782575172
Female,2,No,33731.688511950655
Female,0,No,42642.251349267535
Female,0,Yes,44853.700848111024
Female,1,Yes,159753.27679259828
Male,1,Yes,126831.14880493445
Male,2,No,178643.02235929066
Male,0,Yes,13499.421742482651
Female,0,Yes,80244.98843484964
Male,1,Yes,121006.36083269081
Female,1,Yes,147991.71164225135
Female,2,Yes,161912.10485736313
Male,1,Yes,60717.039321511176
Female,1,Yes,60717.039321511176
Female,1,Yes,31437.93369313801
Male,1,Yes,66815.72860447185
Female,1,Yes,136964.14803392443
Female,0,Yes,27002.891287586735
Male,0,Yes,67480.91750192751
Female,1,Yes,53970.70161912104
Female,0,No,87729.37548188126
Female,0,No,67525.4433307633
Male,0,No,180173.09175019275
Male,0,No,44733.616037008476
Female,1,Yes,28259.059367771777
Male,0,Yes,26310.71703932151
Female,0,Yes,33896.29915188897
Male,0,No,78392.44410177332
Female,1,Yes,18370.277563608324
Male,1,Yes,94448.72783346183
Female,0,Yes,56930.99460292984
Male,0,Yes,33731.688511950655
Male,0,No,78257.51734772552
Female,1,Yes,47224.363916730916
Male,1,Yes,31033.1534309946
Female,3,Yes,51272.166538164995
Male,3,Yes,26985.35080956052
Female,1,Yes,48249.80724749422
Male,0,No,48033.92444101773
Male,1,Yes,33459.13646877409
Male,1,Yes,11471.472629144178
Male,1,Yes,21102.54433307633
Female,1,Yes,40510.408635312255
Female,0,Yes,34527.75636083269
Male,0,Yes,47318.81264456437
Female,0,Yes,14437.162683114879
Male,1,Yes,38454.12490362374
Female,1,Yes,124132.6137239784
Male,2,Yes,50597.53276792598
Female,2,Yes,56534.309946029294
Male,0,Yes,148577.2937548188
Female,0,Yes,270011.3723978411
Female,0,Yes,33731.688511950655
Female,1,Yes,42130.87895142636
Male,1,Yes,33873.36160370085
Male,1,Yes,41152.6599845798
Female,1,Yes,77360.25443330762
Male,2,Yes,4704.895913646877
Female,2,Yes,28334.61835003855
Male,2,Yes,115864.30223592906
Female,2,Yes,197060.52428681572
Male,2,Yes,33731.688511950655
Female,2,Yes,60717.039321511176
Male,1,Yes,26985.35080956052
Male,0,No,33731.688511950655
Female,0,Yes,101195.06553585196
Male,1,Yes,16292.405551272166
Male,1,Yes,114822.66769468001
Female,1,Yes,10929.067077872012
Female,0,Yes,91978.21896684656
Male,0,Yes,91978.21896684656
Male,2,Yes,47359.29067077872
Female,2,Yes,68272.93754818811
Male,2,No,72860.4471858134
Male,0,Yes,8364.109483423284
Male,0,Yes,20241.711642251346
Female,1,Yes,168658.44255975325
Male,1,Yes,43176.56129529684
Male,0,No,16191.210485736314
Female,2,No,33731.688511950655
Female,0,No,49941.78874325366
Female,0,Yes,84329.22127987663
Female,0,Yes,28010.794140323822
Male,2,Yes,22940.2467232074
Male,0,Yes,13039.321511179643
Female,0,No,78570.54741711641
Male,3,Yes,85222.43639167308
Female,3,Yes,93560.90979182729
Male,5,Yes,1353.3153430994603
Male,3,Yes,2179.0670778720123
Male,2,Yes,28082.305319969157
Female,2,Yes,112798.76638396298
Male,1,Yes,74232.65227447957
Female,1,Yes,121457.01619121048
Male,0,Yes,29366.808018504238
Female,0,Yes,173332.30531996913
Female,3,Yes,97168.85119506552
Male,3,Yes,16191.210485736314
Female,0,Yes,37779.491133384734
Male,0,Yes,40478.02621434078
Male,0,Yes,28348.11102544333
Female,0,Yes,32395.91364687741
Male,1,Yes,33731.688511950655
Male,2,Yes,248899.38319198147
Male,0,No,537791.0562837316
Female,0,No,490566.69236700074
Male,0,Yes,8095.605242868157
Male,0,Yes,26310.71703932151
Female,0,Yes,36025.44333076329
Male,1,Yes,56804.1634541249
Female,1,Yes,48708.55821125674
Female,0,Yes,2458.3654587509636
Female,0,Yes,18578.06476484194
Male,0,Yes,46769.660755589815
Female,2,Yes,104122.97609868928
Male,2,Yes,106516.5767154973
Female,2,Yes,276236.8928296068
Female,3,No,13363.14572089437
Female,0,No,12030.069390902081
Male,3,Yes,26985.35080956052
Female,3,Yes,134926.75404780262
Male,0,No,23492.097147262913
Male,0,Yes,67466.07555898227
Female,0,Yes,87702.39013107169
Female,0,Yes,205238.43484965301
Male,2,Yes,114755.20431765613
Female,2,Yes,74277.17810331534
Male,1,No,33684.46414803392
Male,0,No,70843.29221279875
Male,0,Yes,56615.26599845797
Female,3,Yes,108616.0370084811
Male,1,Yes,55740.940632228216
Female,0,No,124940.82498072473
Male,0,Yes,14572.089437162682
Male,3,Yes,7018.889745566692
Female,1,Yes,92053.77794911333
Male,0,No,170614.8804934464
Female,0,Yes,31477.06245181187
Female,2,No,21588.28064764842
Female,2,Yes,134926.75404780262
Male,2,Yes,20239.01310717039
Female,2,Yes,55319.96915959907
Female,3,No,28318.427139552812
Male,5,Yes,1484.1942945258288
Female,0,No,40478.02621434078
Female,1,No,29468.00308404009
Female,0,No,65169.622205088664
Male,0,Yes,19429.452582883576
Male,0,Yes,134926.75404780262
Male,2,Yes,51002.31303006939
Female,2,Yes,145451.0408635312
Male,0,Yes,146024.47956823438
Female,0,Yes,159787.00848111024
Female,0,Yes,50191.40323824209
Male,0,Yes,60745.373939861216
Female,1,Yes,16191.210485736314
Male,0,No,98132.22821896683
Female,0,Yes,58131.84271395527
Male,1,Yes,85003.85505011564
Female,1,Yes,64766.19121048573
Male,0,Yes,148419.42945258287
Female,0,Yes,33731.688511950655
Male,0,Yes,27711.2567463377
Male,0,Yes,6746.33770239013
Male,2,Yes,136602.5443330763
Female,2,Yes,634591.5574402467
Female,2,Yes,121434.07864302235
Male,2,Yes,76908.24980724748
Male,1,Yes,39263.68542791056
Female,1,Yes,71848.4965304549
Male,0,Yes,52621.43407864302
Female,0,Yes,52621.43407864302
Female,0,Yes,67463.37702390131
Female,0,Yes,21889.167309175016
Female,1,Yes,47224.363916730916
Male,1,Yes,31033.1534309946
Male,0,Yes,33731.688511950655
Male,1,Yes,49790.670778720116
Female,1,Yes,83522.35929067078
Male,0,Yes,64911.91210485736
Female,3,Yes,87705.08866615266
Male,2,Yes,64508.481110254426
Male,0,No,219687.7409406322
Male,2,Yes,92613.72397841171
Female,2,Yes,255605.24286815728
Female,0,No,269637.62528912874
Male,0,No,275250.5782575173
Female,0,Yes,74209.71472629144
Male,2,Yes,45629.529683885885
Female,2,Yes,77963.37702390131
Female,0,Yes,33271.588280647644
Female,1,Yes,21588.28064764842
Male,0,No,20239.01310717039
Male,1,Yes,33677.71781033153
Female,5,Yes,29468.00308404009
Male,5,Yes,23153.430994602928
Male,0,Yes,32820.932922127984
Female,0,Yes,37779.491133384734
Female,0,Yes,91141.67309175018
Female,0,Yes,107941.40323824208
Male,0,Yes,132228.21896684656
Male,1,Yes,87007.51734772552
Female,1,Yes,81437.74094063223
Male,0,No,99362.7602158828
Male,0,Yes,28469.54510408635
Female,0,Yes,57613.72397841171
Male,0,Yes,39806.09097918273
Female,0,Yes,102196.22205088666
Male,2,Yes,3103.31534309946
Male,2,Yes,17810.331534309946
Female,3,No,2023.9013107170392
Male,0,No,50747.30146491904
Male,0,No,16191.210485736314
Male,0,Yes,31574.20971472629
Female,1,Yes,31039.89976869699
Male,3,Yes,31033.1534309946
Male,2,Yes,5397.070161912105
Male,0,Yes,68272.93754818811
Female,0,Yes,203199.69159599073
Male,1,Yes,51272.166538164995
Female,1,Yes,47224.363916730916
Male,1,Yes,1942.9452582883575
Male,1,Yes,20247.10871241326
Male,0,No,82726.29144178874
Male,0,Yes,10684.849653045489
Male,0,Yes,24556.669236700076
Male,2,Yes,10308.404009252119
Female,1,Yes,67328.4502698535
Male,0,Yes,186737.27833461834
Male,0,No,43915.95990747879
Female,1,Yes,94448.72783346183
Male,0,No,114687.74094063223
Male,2,Yes,34276.79259830378
Female,2,Yes,86622.97609868928
Male,1,Yes,61526.59984579799
Female,1,Yes,37779.491133384734
Female,1,No,31570.161912104853
Male,2,Yes,84464.14803392443
Female,0,No,106920.00771010022
Male,0,Yes,67463.37702390131
Female,0,Yes,51272.166538164995
Female,2,Yes,159213.5697764071
Male,2,Yes,68003.08404009252
Male,2,Yes,22451.811873554354
Female,2,Yes,66467.61757902852
Male,2,Yes,41827.29375481881
Female,2,Yes,47224.363916730916
Male,1,No,3373.168851195065
Male,2,Yes,6746.33770239013
Male,3,Yes,9728.218966846569
Female,3,Yes,105593.67771781032
Female,2,Yes,68812.64456437933
Male,2,Yes,49922.89899768696
Female,0,Yes,36430.2235929067
Male,0,Yes,67464.72629144178
Female,1,No,67734.57979953739
Male,0,No,59638.97455666923
Male,0,Yes,12805.898226676945
Male,0,No,11738.627602158827
Male,2,Yes,40478.02621434078
Female,2,Yes,47224.363916730916
Male,1,Yes,36430.2235929067
Female,1,Yes,56670.585967617575
Male,1,Yes,33731.688511950655
Female,0,Yes,81495.75944487278
Male,0,Yes,21048.573631457206
Female,1,Yes,74440.43947571318
Male,2,Yes,1349.2675404780261
Female,2,Yes,128180.41634541248
Female,1,Yes,70566.69236700077
Male,1,Yes,74668.46569005397
Female,5,Yes,3373.168851195065
Female,1,Yes,135852.35158057054
Female,0,Yes,75558.98226676947
Male,0,Yes,24309.753276792595
Female,0,Yes,31352.929838087894
Male,0,Yes,30714.726291441788
Male,2,Yes,2699.88434849653
Male,2,Yes,22937.548188126442
Female,2,Yes,70971.47262914418
Male,1,Yes,26985.35080956052
Female,1,Yes,26985.35080956052
Male,0,Yes,35755.589822667695
Female,0,Yes,36129.33693138011
Female,0,Yes,50928.1033153431
Female,1,Yes,94448.72783346183
Male,1,Yes,217879.72243639166
Female,1,Yes,33731.688511950655
Male,1,Yes,13492.67540478026
Male,2,Yes,170007.71010023128
Female,2,Yes,194969.15959907477
Female,0,Yes,65034.69545104086
Male,0,Yes,65034.69545104086
Male,2,Yes,40545.48959136468
Male,0,Yes,196970.12336160368
Female,0,Yes,93363.9167309175
Male,3,Yes,17000.77101002313
Female,3,Yes,18350.038550501155
Male,0,No,137474.17116422512
Male,1,Yes,94452.77563608326
Female,1,Yes,155165.767154973
Male,1,Yes,52714.533538936004
Female,1,Yes,121640.51657671548
Female,1,Yes,1272.3592906707786
Male,0,Yes,2698.5350809560523
Female,0,Yes,121434.07864302235
Male,0,Yes,78485.5435620663
Male,3,Yes,3006.168080185042
Female,3,Yes,103413.26137239783
Male,3,Yes,89861.21819583654
Female,0,No,121493.44641480339
Male,3,Yes,60717.039321511176
Female,3,Yes,95331.14880493446
Male,0,Yes,68422.70624518118
Male,0,Yes,94448.72783346183
Female,0,Yes,67463.37702390131
Female,1,Yes,26985.35080956052
Female,0,Yes,93670.20046260601
Female,1,Yes,40478.02621434078
Male,1,Yes,72185.81341557439
Female,1,Yes,50597.53276792598
Female,0,Yes,103893.600616808
Male,0,Yes,138299.92289899767
Male,1,Yes,30412.49036237471
Female,1,Yes,43905.16576715497
Male,2,Yes,31303.006939090206
Female,0,No,109587.50963762528
Male,2,Yes,35080.95605242868
Female,2,Yes,35080.95605242868
Male,0,Yes,21588.28064764842
Female,0,Yes,33731.688511950655
Male,1,Yes,47224.363916730916
Female,0,No,27253.85505011565
Female,2,Yes,53970.70161912104
Male,2,Yes,40498.265227447955
Male,2,Yes,2179.0670778720123
Male,2,Yes,52864.30223592906
Male,2,Yes,104195.83654587509
Female,1,Yes,88448.53508095605
Male,1,No,7545.104086353122
Female,2,Yes,128398.99768696992
Male,2,Yes,64983.42328450269
Female,0,No,193382.4209714726
Male,0,Yes,110639.93831919815
Female,0,Yes,74209.71472629144
Male,0,Yes,35269.8535080956
Male,0,Yes,35349.46029298381
Male,0,Yes,15737.856592135697
Male,0,Yes,21694.87278334618
Female,0,Yes,94448.72783346183
Female,0,Yes,64090.20817270624
Male,0,Yes,175404.78026214338
Male,1,Yes,34664.03238242097
Male,0,Yes,43176.56129529684
Female,0,Yes,44532.57517347725
Male,2,Yes,149498.8434849653
Female,2,Yes,115767.15497301464
Female,1,Yes,129845.41249036236
Male,1,Yes,75558.98226676947
Female,0,Yes,64764.841942945255
Male,0,Yes,77528.91287586738
Male,1,Yes,51709.32922127987
Male,0,No,78020.04626060138
Female,2,Yes,132268.6969930609
Male,2,Yes,74115.26599845798
Male,2,Yes,118417.11642251349
Female,2,Yes,105311.68080185041
Female,0,Yes,70229.37548188126
Male,0,Yes,27390.13107170393
Male,2,Yes,17567.4633770239
Female,1,Yes,136019.6607555898
Male,0,No,150848.11102544333
Male,2,Yes,25258.28835774865
Female,0,Yes,21597.725520431763
Male,0,Yes,67463.37702390131
Male,3,Yes,16393.600616808017
Female,2,Yes,97147.26291441788
Male,2,Yes,40511.75790285273
Male,1,Yes,1891.6730917501925
Male,0,Yes,10085.774865073245
Male,0,Yes,41319.96915959907
Female,0,Yes,48020.43176561295
Male,1,Yes,40478.02621434078
Female,1,Yes,62066.3068619892
Male,0,No,59367.771781033145
Male,2,Yes,52981.68851195065
Female,0,Yes,5262.1434078643015
Male,0,Yes,71071.31842713954
Female,0,Yes,45904.7802621434
Male,0,Yes,117656.12952968388
Female,0,Yes,40478.02621434078
Male,0,Yes,104163.45412490361
Male,1,Yes,13168.851195065536
Female,1,Yes,90089.24441017733
Male,0,Yes,181301.07941403237
Female,2,Yes,102139.55281418658
Female,0,Yes,121434.07864302235
Male,0,Yes,29683.885890516573
Male,2,Yes,40612.952968388585
Female,2,Yes,113474.74942174247
Female,1,No,40478.02621434078
Male,2,Yes,74735.92906707787
Male,0,No,127492.28989976869
Male,0,Yes,44525.82883577486
Female,0,Yes,230724.74942174245
Female,5,Yes,187576.52274479566
Male,5,Yes,114851.00231303005
Male,2,Yes,87876.44564379337
Female,2,Yes,80956.05242868156
Male,0,No,69037.97224363916
Female,1,Yes,81900.53970701619
Male,2,Yes,69643.79336931379
Female,2,Yes,69913.6468774094
Female,2,Yes,26942.174248265226
Female,1,Yes,152619.69930609097
Male,0,No,43176.56129529684
Male,2,Yes,16191.210485736314
Male,0,No,26985.35080956052
Female,0,Yes,54541.44178874325
Male,0,Yes,38350.231303006934
Male,2,Yes,74209.71472629144
Female,2,Yes,121440.82498072473
Female,1,Yes,97821.8966846569
Female,2,Yes,6206.63068619892
Female,1,Yes,135585.19660755587
Female,1,Yes,111476.48419429452
Male,1,Yes,144590.20817270625
Female,0,No,222335.0038550501
Female,0,Yes,105242.86815728604
Male,1,Yes,41558.789514263684
Female,1,Yes,47442.94525828835
Male,1,Yes,17543.176561295295
Female,1,Yes,24289.514263685425
Female,2,Yes,54812.644564379334
Female,1,No,16933.30763299923
Male,2,Yes,70188.89745566691
Female,2,Yes,80996.53045489591
Female,0,No,54546.83885890516
Female,0,No,57250.77101002313
Male,1,Yes,56736.700077101
Female,1,Yes,67497.10871241326
Male,0,Yes,17000.77101002313
Female,0,Yes,9444.872783346183
Male,0,No,13290.285273708558
Male,0,Yes,53970.70161912104
Female,0,Yes,70161.91210485736
Male,0,Yes,83701.81187355435
Female,0,Yes,29724.363916730916
Male,2,Yes,95797.99537393985
Female,2,Yes,136276.02158828062
Male,2,Yes,171356.97764070932
Male,2,Yes,51272.166538164995
Female,2,Yes,66114.10948342328
Male,0,Yes,43186.00616808018
Female,1,No,5127.216653816499
Male,2,Yes,78257.51734772552
Female,1,Yes,63009.444872783344
Male,1,Yes,95391.86584425597
Male,0,Yes,25904.587509637622
Male,0,Yes,54038.164996144944
Female,0,Yes,67476.86969930609
Female,4,No,60731.88126445643
Female,3,Yes,67463.37702390131
Male,3,Yes,33731.688511950655
Male,1,Yes,152467.23207401694
Female,1,Yes,114687.74094063223
Male,0,Yes,202390.13107170392
Female,0,Yes,114690.43947571318
Male,0,Yes,36430.2235929067
Female,2,Yes,145101.5805705474
Male,0,No,114701.233616037
Male,0,Yes,43295.2968388589
Female,1,No,14423.6700077101
Male,0,Yes,19375.481881264455
Female,0,Yes,47224.363916730916
Male,0,Yes,11301.464919043947
Male,0,No,11301.464919043947
Male,2,Yes,33731.688511950655
Female,2,Yes,539707.0161912105
Female,0,Yes,197067.2706245181
Female,0,Yes,86879.3369313801
Male,0,Yes,96324.20971472628
Female,2,Yes,54375.48188126445
Male,2,Yes,34136.46877409406
Female,2,Yes,127971.2798766384
Male,2,Yes,80746.91595990748
Female,2,Yes,51381.45720894371
Male,2,Yes,51272.166538164995
Male,2,Yes,125771.9737856592
Female,2,Yes,130881.64996144948
Male,0,No,185137.0470316114
Female,0,No,178393.40786430222
Female,0,No,76502.1202775636
Female,2,Yes,24961.44949884348
Male,2,Yes,33731.688511950655
Female,2,Yes,89051.65767154972
Female,1,Yes,55994.60292983808
Male,0,No,113338.4734001542
Male,0,Yes,3409.599074787972
Female,2,Yes,36472.05088666152
Female,0,No,76502.1202775636
Male,3,Yes,8354.664610639938
Female,0,Yes,56897.262914417886
Male,0,Yes,60080.185042405545
Male,0,Yes,43176.56129529684
Female,0,Yes,24961.44949884348
Female,0,Yes,161912.10485736313
Male,0,Yes,175404.78026214338
Male,2,Yes,104487.27833461834
Female,2,Yes,171950.65535851964
Male,0,No,200663.06861989203
Male,0,No,200663.06861989203
Female,1,Yes,121488.04934464148
Male,1,Yes,56723.207401696214
Male,0,Yes,58328.83577486507
Male,2,Yes,53970.70161912104
Female,2,Yes,134926.75404780262
Female,3,Yes,114687.74094063223
Male,3,Yes,51272.166538164995
Male,1,Yes,52628.18041634541
Female,1,Yes,111989.20585967616
Female,1,Yes,20507.51734772552
Male,1,Yes,95420.20046260601
Female,1,Yes,55319.96915959907
Female,0,Yes,30628.373168851194
Female,0,No,30909.020817270623
Male,1,No,21087.70239013107
Female,0,Yes,34897.45566692367
Male,0,Yes,78257.51734772552
Female,1,Yes,121434.07864302235
Male,1,Yes,67463.37702390131
Female,1,Yes,37779.491133384734
Female,4,Yes,21048.573631457206
Male,4,Yes,30064.37933693138
Female,0,Yes,18847.918272937546
Male,0,Yes,102629.3369313801
Male,3,Yes,36362.7602158828
Male,3,Yes,68823.43870470315
Female,1,Yes,22937.548188126442
Male,3,Yes,54258.09560524287
Female,3,Yes,116351.38781804162
Male,2,Yes,66114.10948342328
Male,0,No,87702.39013107169
Female,0,No,86353.12259059367
Female,0,Yes,69487.27833461834
Male,0,Yes,109965.30454895913
Female,2,Yes,27862.374710871238
